country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($)
Serbia,SRB,2009,male,35-54 years,328,994315,32.99,42616653300,6116
Serbia,SRB,2009,male,55-74 years,341,795140,42.89,42616653300,6116
Serbia,SRB,2009,male,75+ years,204,212060,96.2,42616653300,6116
Serbia,SRB,2009,female,5-14 years,0,371233,0,42616653300,6116
Serbia,SRB,2009,female,15-24 years,8,443784,1.8,42616653300,6116
Serbia,SRB,2009,female,25-34 years,29,507066,5.72,42616653300,6116
Serbia,SRB,2009,female,35-54 years,102,1020674,9.99,42616653300,6116
Serbia,SRB,2009,female,55-74 years,145,923078,15.71,42616653300,6116
Serbia,SRB,2009,female,75+ years,92,324298,28.37,42616653300,6116
Serbia,SRB,2010,male,5-14 years,0,387725,0,39460357731,5682
Serbia,SRB,2010,male,15-24 years,29,456237,6.36,39460357731,5682
Serbia,SRB,2010,male,25-34 years,77,520649,14.79,39460357731,5682
Serbia,SRB,2010,male,35-54 years,252,982567,25.65,39460357731,5682
Serbia,SRB,2010,male,55-74 years,341,802176,42.51,39460357731,5682
Serbia,SRB,2010,male,75+ years,204,218129,93.52,39460357731,5682
Serbia,SRB,2010,female,5-14 years,0,367970,0,39460357731,5682
Serbia,SRB,2010,female,15-24 years,6,434665,1.38,39460357731,5682
Serbia,SRB,2010,female,25-34 years,18,505753,3.56,39460357731,5682
Serbia,SRB,2010,female,35-54 years,64,1008522,6.35,39460357731,5682
Serbia,SRB,2010,female,55-74 years,128,929555,13.77,39460357731,5682
Serbia,SRB,2010,female,75+ years,88,330923,26.59,39460357731,5682
Serbia,SRB,2011,male,5-14 years,1,363937,0.27,46466728667,6734
Serbia,SRB,2011,male,15-24 years,28,439356,6.37,46466728667,6734
Serbia,SRB,2011,male,25-34 years,77,501889,15.34,46466728667,6734
Serbia,SRB,2011,male,35-54 years,276,982723,28.09,46466728667,6734
Serbia,SRB,2011,male,55-74 years,316,847315,37.29,46466728667,6734
Serbia,SRB,2011,male,75+ years,211,215193,98.05,46466728667,6734
Serbia,SRB,2011,female,5-14 years,1,344544,0.29,46466728667,6734
Serbia,SRB,2011,female,15-24 years,11,416251,2.64,46466728667,6734
Serbia,SRB,2011,female,25-34 years,21,483724,4.34,46466728667,6734
Serbia,SRB,2011,female,35-54 years,77,1000759,7.69,46466728667,6734
Serbia,SRB,2011,female,55-74 years,142,970364,14.63,46466728667,6734
Serbia,SRB,2011,female,75+ years,95,333972,28.45,46466728667,6734
Serbia,SRB,2012,male,5-14 years,1,359823,0.28,40742313861,5933
Serbia,SRB,2012,male,15-24 years,33,429268,7.69,40742313861,5933
Serbia,SRB,2012,male,25-34 years,85,496790,17.11,40742313861,5933
Serbia,SRB,2012,male,35-54 years,272,977855,27.82,40742313861,5933
Serbia,SRB,2012,male,55-74 years,342,850478,40.21,40742313861,5933
Serbia,SRB,2012,male,75+ years,199,220812,90.12,40742313861,5933
Serbia,SRB,2012,female,5-14 years,0,342224,0,40742313861,5933
Serbia,SRB,2012,female,15-24 years,9,408327,2.2,40742313861,5933
Serbia,SRB,2012,female,25-34 years,17,479177,3.55,40742313861,5933
Serbia,SRB,2012,female,35-54 years,72,993068,7.25,40742313861,5933
Serbia,SRB,2012,female,55-74 years,128,970977,13.18,40742313861,5933
Serbia,SRB,2012,female,75+ years,85,338375,25.12,40742313861,5933
Serbia,SRB,2013,male,5-14 years,1,358022,0.28,45519650911,6662
Serbia,SRB,2013,male,15-24 years,29,419407,6.91,45519650911,6662
Serbia,SRB,2013,male,25-34 years,73,493013,14.81,45519650911,6662
Serbia,SRB,2013,male,35-54 years,275,974469,28.22,45519650911,6662
Serbia,SRB,2013,male,55-74 years,338,849852,39.77,45519650911,6662
Serbia,SRB,2013,male,75+ years,185,222998,82.96,45519650911,6662
Serbia,SRB,2013,female,5-14 years,0,338133,0,45519650911,6662
Serbia,SRB,2013,female,15-24 years,2,397223,0.5,45519650911,6662
Serbia,SRB,2013,female,25-34 years,24,474010,5.06,45519650911,6662
Serbia,SRB,2013,female,35-54 years,82,987642,8.3,45519650911,6662
Serbia,SRB,2013,female,55-74 years,126,972962,12.95,45519650911,6662
Serbia,SRB,2013,female,75+ years,62,345109,17.97,45519650911,6662
Serbia,SRB,2014,male,5-14 years,0,357283,0,44210806366,6500
Serbia,SRB,2014,male,15-24 years,32,409374,7.82,44210806366,6500
Serbia,SRB,2014,male,25-34 years,73,487583,14.97,44210806366,6500
Serbia,SRB,2014,male,35-54 years,219,971340,22.55,44210806366,6500
Serbia,SRB,2014,male,55-74 years,343,851225,40.29,44210806366,6500
Serbia,SRB,2014,male,75+ years,190,226079,84.04,44210806366,6500
Serbia,SRB,2014,female,5-14 years,0,337165,0,44210806366,6500
Serbia,SRB,2014,female,15-24 years,4,387401,1.03,44210806366,6500
Serbia,SRB,2014,female,25-34 years,21,468482,4.48,44210806366,6500
Serbia,SRB,2014,female,35-54 years,63,982170,6.41,44210806366,6500
Serbia,SRB,2014,female,55-74 years,103,974430,10.57,44210806366,6500
Serbia,SRB,2014,female,75+ years,86,349278,24.62,44210806366,6500
Serbia,SRB,2015,male,5-14 years,2,356525,0.56,37160332465,5492
Serbia,SRB,2015,male,15-24 years,27,400082,6.75,37160332465,5492
Serbia,SRB,2015,male,25-34 years,70,480793,14.56,37160332465,5492
Serbia,SRB,2015,male,35-54 years,219,967544,22.63,37160332465,5492
Serbia,SRB,2015,male,55-74 years,286,852168,33.56,37160332465,5492
Serbia,SRB,2015,male,75+ years,189,228745,82.62,37160332465,5492
Serbia,SRB,2015,female,5-14 years,1,336506,0.3,37160332465,5492
Serbia,SRB,2015,female,15-24 years,7,378130,1.85,37160332465,5492
Serbia,SRB,2015,female,25-34 years,21,461733,4.55,37160332465,5492
Serbia,SRB,2015,female,35-54 years,65,975773,6.66,37160332465,5492
Serbia,SRB,2015,female,55-74 years,98,976577,10.04,37160332465,5492
Serbia,SRB,2015,female,75+ years,77,351830,21.89,37160332465,5492
Seychelles,SYC,2006,male,5-14 years,0,7296,0,1016418229,12442
Seychelles,SYC,2006,male,15-24 years,1,8084,12.37,1016418229,12442
Seychelles,SYC,2006,male,25-34 years,0,8262,0,1016418229,12442
Seychelles,SYC,2006,male,35-54 years,4,12663,31.59,1016418229,12442
Seychelles,SYC,2006,male,55-74 years,1,3722,26.87,1016418229,12442
Seychelles,SYC,2006,male,75+ years,2,976,204.92,1016418229,12442
Seychelles,SYC,2006,female,5-14 years,0,6921,0,1016418229,12442
Seychelles,SYC,2006,female,15-24 years,0,7400,0,1016418229,12442
Seychelles,SYC,2006,female,25-34 years,0,7902,0,1016418229,12442
Seychelles,SYC,2006,female,35-54 years,0,12435,0,1016418229,12442
Seychelles,SYC,2006,female,55-74 years,0,4210,0,1016418229,12442
Seychelles,SYC,2006,female,75+ years,0,1820,0,1016418229,12442
Seychelles,SYC,2007,male,5-14 years,0,7246,0,1033561654,12554
Seychelles,SYC,2007,male,15-24 years,0,8095,0,1033561654,12554
Seychelles,SYC,2007,male,25-34 years,1,8368,11.95,1033561654,12554
Seychelles,SYC,2007,male,35-54 years,3,13027,23.03,1033561654,12554
Seychelles,SYC,2007,male,55-74 years,0,3977,0,1033561654,12554
Seychelles,SYC,2007,male,75+ years,1,1003,99.7,1033561654,12554
Seychelles,SYC,2007,female,5-14 years,0,6826,0,1033561654,12554
Seychelles,SYC,2007,female,15-24 years,0,7216,0,1033561654,12554
Seychelles,SYC,2007,female,25-34 years,1,7714,12.96,1033561654,12554
Seychelles,SYC,2007,female,35-54 years,0,12617,0,1033561654,12554
Seychelles,SYC,2007,female,55-74 years,0,4383,0,1033561654,12554
Seychelles,SYC,2007,female,75+ years,0,1859,0,1033561654,12554
Seychelles,SYC,2008,male,5-14 years,0,7156,0,967199594,11667
Seychelles,SYC,2008,male,15-24 years,1,8117,12.32,967199594,11667
Seychelles,SYC,2008,male,25-34 years,1,8453,11.83,967199594,11667
Seychelles,SYC,2008,male,35-54 years,2,13402,14.92,967199594,11667
Seychelles,SYC,2008,male,55-74 years,0,4257,0,967199594,11667
Seychelles,SYC,2008,male,75+ years,0,1019,0,967199594,11667
Seychelles,SYC,2008,female,5-14 years,0,6710,0,967199594,11667
Seychelles,SYC,2008,female,15-24 years,0,7078,0,967199594,11667
Seychelles,SYC,2008,female,25-34 years,0,7481,0,967199594,11667
Seychelles,SYC,2008,female,35-54 years,0,12759,0,967199594,11667
Seychelles,SYC,2008,female,55-74 years,0,4575,0,967199594,11667
Seychelles,SYC,2008,female,75+ years,0,1893,0,967199594,11667
Seychelles,SYC,2009,male,5-14 years,0,7017,0,847397850,10157
Seychelles,SYC,2009,male,15-24 years,0,8119,0,847397850,10157
Seychelles,SYC,2009,male,25-34 years,0,8495,0,847397850,10157
Seychelles,SYC,2009,male,35-54 years,3,13762,21.8,847397850,10157
Seychelles,SYC,2009,male,55-74 years,1,4543,22.01,847397850,10157
Seychelles,SYC,2009,male,75+ years,0,1025,0,847397850,10157
Seychelles,SYC,2009,female,5-14 years,0,6600,0,847397850,10157
Seychelles,SYC,2009,female,15-24 years,0,7002,0,847397850,10157
Seychelles,SYC,2009,female,25-34 years,0,7236,0,847397850,10157
Seychelles,SYC,2009,female,35-54 years,0,12916,0,847397850,10157
Seychelles,SYC,2009,female,55-74 years,0,4788,0,847397850,10157
Seychelles,SYC,2009,female,75+ years,0,1926,0,847397850,10157
Seychelles,SYC,2010,male,5-14 years,0,6811,0,969936525,11563
Seychelles,SYC,2010,male,15-24 years,0,8078,0,969936525,11563
Seychelles,SYC,2010,male,25-34 years,2,8490,23.56,969936525,11563
Seychelles,SYC,2010,male,35-54 years,4,14068,28.43,969936525,11563
Seychelles,SYC,2010,male,55-74 years,0,4827,0,969936525,11563
Seychelles,SYC,2010,male,75+ years,0,1015,0,969936525,11563
Seychelles,SYC,2010,female,5-14 years,0,6498,0,969936525,11563
Seychelles,SYC,2010,female,15-24 years,0,6988,0,969936525,11563
Seychelles,SYC,2010,female,25-34 years,0,7012,0,969936525,11563
Seychelles,SYC,2010,female,35-54 years,0,13106,0,969936525,11563
Seychelles,SYC,2010,female,55-74 years,0,5031,0,969936525,11563
Seychelles,SYC,2010,female,75+ years,0,1961,0,969936525,11563
Seychelles,SYC,2011,male,5-14 years,0,6540,0,1065826670,13204
Seychelles,SYC,2011,male,15-24 years,1,7169,13.95,1065826670,13204
Seychelles,SYC,2011,male,25-34 years,1,6615,15.12,1065826670,13204
Seychelles,SYC,2011,male,35-54 years,3,13471,22.27,1065826670,13204
Seychelles,SYC,2011,male,55-74 years,0,5026,0,1065826670,13204
Seychelles,SYC,2011,male,75+ years,0,956,0,1065826670,13204
Seychelles,SYC,2011,female,5-14 years,0,6341,0,1065826670,13204
Seychelles,SYC,2011,female,15-24 years,0,6495,0,1065826670,13204
Seychelles,SYC,2011,female,25-34 years,0,7108,0,1065826670,13204
Seychelles,SYC,2011,female,35-54 years,0,13459,0,1065826670,13204
Seychelles,SYC,2011,female,55-74 years,0,5544,0,1065826670,13204
Seychelles,SYC,2011,female,75+ years,0,1993,0,1065826670,13204
Seychelles,SYC,2012,male,5-14 years,0,6366,0,1059498884,13044
Seychelles,SYC,2012,male,15-24 years,0,7038,0,1059498884,13044
Seychelles,SYC,2012,male,25-34 years,0,6724,0,1059498884,13044
Seychelles,SYC,2012,male,35-54 years,2,13234,15.11,1059498884,13044
Seychelles,SYC,2012,male,55-74 years,1,5437,18.39,1059498884,13044
Seychelles,SYC,2012,male,75+ years,0,972,0,1059498884,13044
Seychelles,SYC,2012,female,5-14 years,0,6244,0,1059498884,13044
Seychelles,SYC,2012,female,15-24 years,0,6357,0,1059498884,13044
Seychelles,SYC,2012,female,25-34 years,0,7211,0,1059498884,13044
Seychelles,SYC,2012,female,35-54 years,0,13691,0,1059498884,13044
Seychelles,SYC,2012,female,55-74 years,0,5936,0,1059498884,13044
Seychelles,SYC,2012,female,75+ years,0,2014,0,1059498884,13044
Seychelles,SYC,2013,male,5-14 years,0,6310,0,1328091524,16090
Seychelles,SYC,2013,male,15-24 years,1,6804,14.7,1328091524,16090
Seychelles,SYC,2013,male,25-34 years,3,7360,40.76,1328091524,16090
Seychelles,SYC,2013,male,35-54 years,1,13718,7.29,1328091524,16090
Seychelles,SYC,2013,male,55-74 years,4,5827,68.65,1328091524,16090
Seychelles,SYC,2013,male,75+ years,0,939,0,1328091524,16090
Seychelles,SYC,2013,female,5-14 years,0,6167,0,1328091524,16090
Seychelles,SYC,2013,female,15-24 years,0,6031,0,1328091524,16090
Seychelles,SYC,2013,female,25-34 years,0,7154,0,1328091524,16090
Seychelles,SYC,2013,female,35-54 years,0,14010,0,1328091524,16090
Seychelles,SYC,2013,female,55-74 years,0,6147,0,1328091524,16090
Seychelles,SYC,2013,female,75+ years,0,2074,0,1328091524,16090
Seychelles,SYC,2014,male,5-14 years,0,6123,0,1342997306,16018
Seychelles,SYC,2014,male,15-24 years,1,6391,15.65,1342997306,16018
Seychelles,SYC,2014,male,25-34 years,0,7704,0,1342997306,16018
Seychelles,SYC,2014,male,35-54 years,1,14001,7.14,1342997306,16018
Seychelles,SYC,2014,male,55-74 years,0,6245,0,1342997306,16018
Seychelles,SYC,2014,male,75+ years,0,960,0,1342997306,16018
Seychelles,SYC,2014,female,5-14 years,0,6229,0,1342997306,16018
Seychelles,SYC,2014,female,15-24 years,0,5813,0,1342997306,16018
Seychelles,SYC,2014,female,25-34 years,1,7345,13.61,1342997306,16018
Seychelles,SYC,2014,female,35-54 years,1,14431,6.93,1342997306,16018
Seychelles,SYC,2014,female,55-74 years,0,6507,0,1342997306,16018
Seychelles,SYC,2014,female,75+ years,0,2096,0,1342997306,16018
Seychelles,SYC,2015,male,5-14 years,0,6324,0,1375604279,16005
Seychelles,SYC,2015,male,15-24 years,1,6393,15.64,1375604279,16005
Seychelles,SYC,2015,male,25-34 years,1,7565,13.22,1375604279,16005
Seychelles,SYC,2015,male,35-54 years,3,14210,21.11,1375604279,16005
Seychelles,SYC,2015,male,55-74 years,1,6903,14.49,1375604279,16005
Seychelles,SYC,2015,male,75+ years,0,1076,0,1375604279,16005
Seychelles,SYC,2015,female,5-14 years,0,6271,0,1375604279,16005
Seychelles,SYC,2015,female,15-24 years,1,5957,16.79,1375604279,16005
Seychelles,SYC,2015,female,25-34 years,0,7204,0,1375604279,16005
Seychelles,SYC,2015,female,35-54 years,0,14823,0,1375604279,16005
Seychelles,SYC,2015,female,55-74 years,0,7198,0,1375604279,16005
Seychelles,SYC,2015,female,75+ years,0,2025,0,1375604279,16005
Singapore,SGP,2006,male,5-14 years,1,258200,0.39,1.48E+11,43318
Singapore,SGP,2006,male,15-24 years,15,240400,6.24,1.48E+11,43318
Singapore,SGP,2006,male,25-34 years,25,267200,9.36,1.48E+11,43318
Singapore,SGP,2006,male,35-54 years,118,615500,19.17,1.48E+11,43318
Singapore,SGP,2006,male,55-74 years,58,258800,22.41,1.48E+11,43318
Singapore,SGP,2006,male,75+ years,14,46700,29.98,1.48E+11,43318
Singapore,SGP,2006,female,5-14 years,1,243400,0.41,1.48E+11,43318
Singapore,SGP,2006,female,15-24 years,3,231800,1.29,1.48E+11,43318
Singapore,SGP,2006,female,25-34 years,24,292800,8.2,1.48E+11,43318
Singapore,SGP,2006,female,35-54 years,55,616100,8.93,1.48E+11,43318
Singapore,SGP,2006,female,55-74 years,39,273400,14.26,1.48E+11,43318
Singapore,SGP,2006,female,75+ years,19,67600,28.11,1.48E+11,43318
Singapore,SGP,2007,male,5-14 years,0,249800,0,1.80E+11,53098
Singapore,SGP,2007,male,15-24 years,24,242200,9.91,1.80E+11,53098
Singapore,SGP,2007,male,25-34 years,28,263500,10.63,1.80E+11,53098
Singapore,SGP,2007,male,35-54 years,77,609000,12.64,1.80E+11,53098
Singapore,SGP,2007,male,55-74 years,41,267000,15.36,1.80E+11,53098
Singapore,SGP,2007,male,75+ years,27,45000,60,1.80E+11,53098
Singapore,SGP,2007,female,5-14 years,0,235100,0,1.80E+11,53098
Singapore,SGP,2007,female,15-24 years,10,233600,4.28,1.80E+11,53098
Singapore,SGP,2007,female,25-34 years,18,285500,6.3,1.80E+11,53098
Singapore,SGP,2007,female,35-54 years,46,608800,7.56,1.80E+11,53098
Singapore,SGP,2007,female,55-74 years,40,281800,14.19,1.80E+11,53098
Singapore,SGP,2007,female,75+ years,17,68300,24.89,1.80E+11,53098
Singapore,SGP,2008,male,5-14 years,1,245300,0.41,1.92E+11,55735
Singapore,SGP,2008,male,15-24 years,9,247500,3.64,1.92E+11,55735
Singapore,SGP,2008,male,25-34 years,27,265900,10.15,1.92E+11,55735
Singapore,SGP,2008,male,35-54 years,93,615400,15.11,1.92E+11,55735
Singapore,SGP,2008,male,55-74 years,49,282300,17.36,1.92E+11,55735
Singapore,SGP,2008,male,75+ years,28,47500,58.95,1.92E+11,55735
Singapore,SGP,2008,female,5-14 years,0,232100,0,1.92E+11,55735
Singapore,SGP,2008,female,15-24 years,11,240800,4.57,1.92E+11,55735
Singapore,SGP,2008,female,25-34 years,14,287100,4.88,1.92E+11,55735
Singapore,SGP,2008,female,35-54 years,45,616400,7.3,1.92E+11,55735
Singapore,SGP,2008,female,55-74 years,29,296800,9.77,1.92E+11,55735
Singapore,SGP,2008,female,75+ years,13,71800,18.11,1.92E+11,55735
Singapore,SGP,2009,male,5-14 years,2,241200,0.83,1.92E+11,54413
Singapore,SGP,2009,male,15-24 years,21,254400,8.25,1.92E+11,54413
Singapore,SGP,2009,male,25-34 years,41,274700,14.93,1.92E+11,54413
Singapore,SGP,2009,male,35-54 years,99,623400,15.88,1.92E+11,54413
Singapore,SGP,2009,male,55-74 years,50,299900,16.67,1.92E+11,54413
Singapore,SGP,2009,male,75+ years,22,50400,43.65,1.92E+11,54413
Singapore,SGP,2009,female,5-14 years,3,228900,1.31,1.92E+11,54413
Singapore,SGP,2009,female,15-24 years,11,250100,4.4,1.92E+11,54413
Singapore,SGP,2009,female,25-34 years,9,296900,3.03,1.92E+11,54413
Singapore,SGP,2009,female,35-54 years,40,626800,6.38,1.92E+11,54413
Singapore,SGP,2009,female,55-74 years,33,313500,10.53,1.92E+11,54413
Singapore,SGP,2009,female,75+ years,18,75900,23.72,1.92E+11,54413
Singapore,SGP,2010,male,5-14 years,1,235500,0.42,2.36E+11,66099
Singapore,SGP,2010,male,15-24 years,7,257900,2.71,2.36E+11,66099
Singapore,SGP,2010,male,25-34 years,20,274300,7.29,2.36E+11,66099
Singapore,SGP,2010,male,35-54 years,94,625200,15.04,2.36E+11,66099
Singapore,SGP,2010,male,55-74 years,48,315800,15.2,2.36E+11,66099
Singapore,SGP,2010,male,75+ years,27,53300,50.66,2.36E+11,66099
Singapore,SGP,2010,female,5-14 years,0,224500,0,2.36E+11,66099
Singapore,SGP,2010,female,15-24 years,13,252900,5.14,2.36E+11,66099
Singapore,SGP,2010,female,25-34 years,12,296900,4.04,2.36E+11,66099
Singapore,SGP,2010,female,35-54 years,34,630600,5.39,2.36E+11,66099
Singapore,SGP,2010,female,55-74 years,28,329000,8.51,2.36E+11,66099
Singapore,SGP,2010,female,75+ years,12,80900,14.83,2.36E+11,66099
Singapore,SGP,2011,male,5-14 years,0,229400,0,2.76E+11,76638
Singapore,SGP,2011,male,15-24 years,12,260800,4.6,2.76E+11,76638
Singapore,SGP,2011,male,25-34 years,18,269000,6.69,2.76E+11,76638
Singapore,SGP,2011,male,35-54 years,81,623200,13,2.76E+11,76638
Singapore,SGP,2011,male,55-74 years,68,333700,20.38,2.76E+11,76638
Singapore,SGP,2011,male,75+ years,18,55900,32.2,2.76E+11,76638
Singapore,SGP,2011,female,5-14 years,0,219200,0,2.76E+11,76638
Singapore,SGP,2011,female,15-24 years,14,255000,5.49,2.76E+11,76638
Singapore,SGP,2011,female,25-34 years,8,291100,2.75,2.76E+11,76638
Singapore,SGP,2011,female,35-54 years,35,631700,5.54,2.76E+11,76638
Singapore,SGP,2011,female,55-74 years,42,347600,12.08,2.76E+11,76638
Singapore,SGP,2011,female,75+ years,12,84300,14.23,2.76E+11,76638
Singapore,SGP,2012,male,5-14 years,1,224700,0.45,2.91E+11,80040
Singapore,SGP,2012,male,15-24 years,19,264800,7.18,2.91E+11,80040
Singapore,SGP,2012,male,25-34 years,22,263800,8.34,2.91E+11,80040
Singapore,SGP,2012,male,35-54 years,89,621200,14.33,2.91E+11,80040
Singapore,SGP,2012,male,55-74 years,91,352500,25.82,2.91E+11,80040
Singapore,SGP,2012,male,75+ years,21,58300,36.02,2.91E+11,80040
Singapore,SGP,2012,female,5-14 years,1,214900,0.47,2.91E+11,80040
Singapore,SGP,2012,female,15-24 years,17,258600,6.57,2.91E+11,80040
Singapore,SGP,2012,female,25-34 years,15,286200,5.24,2.91E+11,80040
Singapore,SGP,2012,female,35-54 years,66,632900,10.43,2.91E+11,80040
Singapore,SGP,2012,female,55-74 years,35,366600,9.55,2.91E+11,80040
Singapore,SGP,2012,female,75+ years,15,87100,17.22,2.91E+11,80040
Singapore,SGP,2013,male,5-14 years,0,220586,0,3.04E+11,83151
Singapore,SGP,2013,male,15-24 years,30,264023,11.36,3.04E+11,83151
Singapore,SGP,2013,male,25-34 years,29,265275,10.93,3.04E+11,83151
Singapore,SGP,2013,male,35-54 years,77,616200,12.5,3.04E+11,83151
Singapore,SGP,2013,male,55-74 years,84,370242,22.69,3.04E+11,83151
Singapore,SGP,2013,male,75+ years,25,61658,40.55,3.04E+11,83151
Singapore,SGP,2013,female,5-14 years,0,211362,0,3.04E+11,83151
Singapore,SGP,2013,female,15-24 years,15,257932,5.82,3.04E+11,83151
Singapore,SGP,2013,female,25-34 years,13,287210,4.53,3.04E+11,83151
Singapore,SGP,2013,female,35-54 years,40,631208,6.34,3.04E+11,83151
Singapore,SGP,2013,female,55-74 years,30,384544,7.8,3.04E+11,83151
Singapore,SGP,2013,female,75+ years,14,91216,15.35,3.04E+11,83151
Singapore,SGP,2014,male,5-14 years,1,217547,0.46,3.12E+11,84442
Singapore,SGP,2014,male,15-24 years,20,259416,7.71,3.12E+11,84442
Singapore,SGP,2014,male,25-34 years,30,268258,11.18,3.12E+11,84442
Singapore,SGP,2014,male,35-54 years,73,611207,11.94,3.12E+11,84442
Singapore,SGP,2014,male,55-74 years,97,387256,25.05,3.12E+11,84442
Singapore,SGP,2014,male,75+ years,29,66198,43.81,3.12E+11,84442
Singapore,SGP,2014,female,5-14 years,1,209039,0.48,3.12E+11,84442
Singapore,SGP,2014,female,15-24 years,5,251839,1.99,3.12E+11,84442
Singapore,SGP,2014,female,25-34 years,9,289688,3.11,3.12E+11,84442
Singapore,SGP,2014,female,35-54 years,46,630881,7.29,3.12E+11,84442
Singapore,SGP,2014,female,55-74 years,34,400651,8.49,3.12E+11,84442
Singapore,SGP,2014,female,75+ years,10,97390,10.27,3.12E+11,84442
Singapore,SGP,2015,male,5-14 years,2,213262,0.94,3.04E+11,81766
Singapore,SGP,2015,male,15-24 years,19,257780,7.37,3.04E+11,81766
Singapore,SGP,2015,male,25-34 years,30,270351,11.1,3.04E+11,81766
Singapore,SGP,2015,male,35-54 years,79,606327,13.03,3.04E+11,81766
Singapore,SGP,2015,male,55-74 years,73,403996,18.07,3.04E+11,81766
Singapore,SGP,2015,male,75+ years,15,71060,21.11,3.04E+11,81766
Singapore,SGP,2015,female,5-14 years,1,205578,0.49,3.04E+11,81766
Singapore,SGP,2015,female,15-24 years,15,249249,6.02,3.04E+11,81766
Singapore,SGP,2015,female,25-34 years,18,291298,6.18,3.04E+11,81766
Singapore,SGP,2015,female,35-54 years,36,629999,5.71,3.04E+11,81766
Singapore,SGP,2015,female,55-74 years,28,416616,6.72,3.04E+11,81766
Singapore,SGP,2015,female,75+ years,13,103599,12.55,3.04E+11,81766
Slovakia,SVK,2006,male,5-14 years,0,317730,0,70596729394,13763
Slovakia,SVK,2006,male,15-24 years,0,433254,0,70596729394,13763
Slovakia,SVK,2006,male,25-34 years,0,461745,0,70596729394,13763
Slovakia,SVK,2006,male,35-54 years,0,767538,0,70596729394,13763
Slovakia,SVK,2006,male,55-74 years,0,412451,0,70596729394,13763
Slovakia,SVK,2006,male,75+ years,0,89792,0,70596729394,13763
Slovakia,SVK,2006,female,5-14 years,0,303109,0,70596729394,13763
Slovakia,SVK,2006,female,15-24 years,0,415422,0,70596729394,13763
Slovakia,SVK,2006,female,25-34 years,0,445779,0,70596729394,13763
Slovakia,SVK,2006,female,35-54 years,0,774418,0,70596729394,13763
Slovakia,SVK,2006,female,55-74 years,0,527216,0,70596729394,13763
Slovakia,SVK,2006,female,75+ years,0,180915,0,70596729394,13763
Slovakia,SVK,2007,male,5-14 years,0,305241,0,86304245825,16815
Slovakia,SVK,2007,male,15-24 years,0,425847,0,86304245825,16815
Slovakia,SVK,2007,male,25-34 years,0,468542,0,86304245825,16815
Slovakia,SVK,2007,male,35-54 years,0,767209,0,86304245825,16815
Slovakia,SVK,2007,male,55-74 years,0,426981,0,86304245825,16815
Slovakia,SVK,2007,male,75+ years,0,91240,0,86304245825,16815
Slovakia,SVK,2007,female,5-14 years,0,290709,0,86304245825,16815
Slovakia,SVK,2007,female,15-24 years,0,408500,0,86304245825,16815
Slovakia,SVK,2007,female,25-34 years,0,450832,0,86304245825,16815
Slovakia,SVK,2007,female,35-54 years,0,771963,0,86304245825,16815
Slovakia,SVK,2007,female,55-74 years,0,540800,0,86304245825,16815
Slovakia,SVK,2007,female,75+ years,0,184796,0,86304245825,16815
Slovakia,SVK,2008,male,5-14 years,0,293989,0,1.00E+11,19530
Slovakia,SVK,2008,male,15-24 years,42,417863,10.05,1.00E+11,19530
Slovakia,SVK,2008,male,25-34 years,87,472801,18.4,1.00E+11,19530
Slovakia,SVK,2008,male,35-54 years,220,769462,28.59,1.00E+11,19530
Slovakia,SVK,2008,male,55-74 years,132,441896,29.87,1.00E+11,19530
Slovakia,SVK,2008,male,75+ years,27,92415,29.22,1.00E+11,19530
Slovakia,SVK,2008,female,5-14 years,1,279860,0.36,1.00E+11,19530
Slovakia,SVK,2008,female,15-24 years,5,400609,1.25,1.00E+11,19530
Slovakia,SVK,2008,female,25-34 years,5,453122,1.1,1.00E+11,19530
Slovakia,SVK,2008,female,35-54 years,36,771992,4.66,1.00E+11,19530
Slovakia,SVK,2008,female,55-74 years,24,554948,4.32,1.00E+11,19530
Slovakia,SVK,2008,female,75+ years,12,188110,6.38,1.00E+11,19530
Slovakia,SVK,2009,male,5-14 years,0,285623,0,88945625174,17299
Slovakia,SVK,2009,male,15-24 years,40,408014,9.8,88945625174,17299
Slovakia,SVK,2009,male,25-34 years,65,473483,13.73,88945625174,17299
Slovakia,SVK,2009,male,35-54 years,242,774112,31.26,88945625174,17299
Slovakia,SVK,2009,male,55-74 years,161,457071,35.22,88945625174,17299
Slovakia,SVK,2009,male,75+ years,35,93229,37.54,88945625174,17299
Slovakia,SVK,2009,female,5-14 years,0,271665,0,88945625174,17299
Slovakia,SVK,2009,female,15-24 years,4,391007,1.02,88945625174,17299
Slovakia,SVK,2009,female,25-34 years,6,453130,1.32,88945625174,17299
Slovakia,SVK,2009,female,35-54 years,21,774237,2.71,88945625174,17299
Slovakia,SVK,2009,female,55-74 years,22,569666,3.86,88945625174,17299
Slovakia,SVK,2009,female,75+ years,5,190507,2.62,88945625174,17299
Slovakia,SVK,2010,male,5-14 years,4,280990,1.42,89501012916,17387
Slovakia,SVK,2010,male,15-24 years,42,395147,10.63,89501012916,17387
Slovakia,SVK,2010,male,25-34 years,76,472324,16.09,89501012916,17387
Slovakia,SVK,2010,male,35-54 years,239,779236,30.67,89501012916,17387
Slovakia,SVK,2010,male,55-74 years,145,472869,30.66,89501012916,17387
